policy_holder_id,national_id,first_name,last_name,date_of_birth,gender,email,phone_number,address_line1,address_line2,city,state,country,marital_status,occupation,monthly_income,annual_income,credit_rating,credit_score,years_with_company,has_driving_license,has_defensive_license,is_medical_license_valid,is_active
ZW-PH-7893908822,80-933929F94,Tawanda,Wright,1959-09-02,M,tawanda.wright474@yahoo.com,+263713657586,89731 Gibbs Ridges Apt. 286,,Shamva,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,RETIRED,432.45,5189.40,FAIR,590,2,True,False,True,True
ZW-PH-9366507812,57-619326L36,Michelle,Marowa,1979-09-05,F,michelle.marowa854@gmail.com,+263719807469,8725 Fox Orchard Suite 749,,Gokwe,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,4186.33,50235.96,GOOD,730,10,True,True,True,True
ZW-PH-0586293749,90-199353O58,Faith,Mapfumo,1958-07-26,F,faith.mapfumo41@yahoo.com,+263739340917,903 Patricia Mission Apt. 634,Suite 692,Norton,HARARE,Zimbabwe,DIVORCED,RETIRED,146.89,1762.68,FAIR,590,6,True,False,False,True
ZW-PH-9378453759,61-783774Q28,Nobuhle,Gwaze,2000-08-27,F,nobuhle.gwaze838@gmail.com,+263713773443,8121 Wallace Knoll Apt. 907,,Kwekwe,MIDLANDS,Zimbabwe,SINGLE,SELF_EMPLOYED,4825.05,57900.60,GOOD,660,2,True,False,True,True
ZW-PH-0645241516,50-518373P96,Joseph,Takaendesa,1959-01-13,M,joseph.takaendesa220@outlook.com,+263774144229,7766 Ballard Island Suite 602,,Mutare,MANICALAND,Zimbabwe,MARRIED,RETIRED,306.64,3679.68,FAIR,590,3,True,False,True,True
ZW-PH-1343662986,85-244653T05,Munyaradzi,Matanga,1970-02-18,M,munyaradzi.matanga518@mail.com,+263776674609,41514 Kristi Forks Apt. 115,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,275.76,3309.12,GOOD,650,1,True,False,True,True
ZW-PH-1762284301,86-718737F46,Sarah,Nkomo,1962-05-01,F,sarah.nkomo479@outlook.com,+263787898619,353 Wright Summit,Suite 392,Kariba,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,615.77,7389.24,GOOD,650,7,True,False,True,True
ZW-PH-5562120372,67-969876Z76,Nothando,Sibanda,1952-08-22,F,nothando.sibanda871@gmail.com,+263780963822,44566 Thomas Passage Apt. 633,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,MARRIED,RETIRED,475.21,5702.52,FAIR,590,17,True,False,True,True
ZW-PH-5041154181,51-025306H53,Khulekani,Mutasa,1946-09-03,M,khulekani.mutasa608@gmail.com,+263770183720,3898 Sharp Mountain,,Rusape,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,1652.77,19833.24,GOOD,650,5,True,False,True,False
ZW-PH-6190750451,74-888812J52,Khulekani,Magura,1967-11-26,M,khulekani.magura446@outlook.com,+263777571937,53663 Cole Point Apt. 529,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1785.29,21423.48,GOOD,680,4,True,True,True,True
ZW-PH-2043259284,57-360882I65,James,Matanga,1961-08-16,M,james.matanga91@yahoo.com,+263776714118,0755 Robert Spur,,Kwekwe,MIDLANDS,Zimbabwe,SINGLE,SELF_EMPLOYED,4675.5,56106.0,GOOD,700,0,True,False,True,True
ZW-PH-7057034702,71-132147F16,Tatenda,Mutamangira,2000-09-20,M,tatenda.mutamangira370@gmail.com,+263780693609,845 Ashley Bypass Apt. 259,,Marondera,MASHONALAND_EAST,Zimbabwe,DIVORCED,EMPLOYED,2107.47,25289.64,FAIR,610,0,True,False,True,True
ZW-PH-0852017010,91-422092K70,Siphiwe,Soto,2004-12-30,F,siphiwe.soto579@yahoo.com,+263739445491,3618 Lopez Coves Suite 974,Apt. 218,Gweru,MIDLANDS,Zimbabwe,SINGLE,STUDENT,151.26,1815.12,FAIR,550,0,True,False,True,True
ZW-PH-6502955907,54-746238O59,Michael,Mawere,2005-10-24,M,michael.mawere316@gmail.com,+263739608720,97023 Rhonda Lights,,Chiredzi,MASVINGO,Zimbabwe,SINGLE,STUDENT,90.85,1090.20,FAIR,580,5,True,True,True,True
ZW-PH-4187096612,52-574308O70,Michelle,Makoni,1963-10-16,F,michelle.makoni451@yahoo.com,+263776529935,34817 Miguel Branch Apt. 566,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,363.82,4365.84,GOOD,680,6,True,True,True,True
ZW-PH-6120744194,94-908256G77,Khulekani,Mutamangira,1996-09-08,M,khulekani.mutamangira816@mail.com,+263787221452,28671 Friedman Way,,Chitungwiza,HARARE,Zimbabwe,DIVORCED,EMPLOYED,2215.74,26588.88,GOOD,650,3,True,False,True,True
ZW-PH-3719632210,94-803189F94,Daniel,Tshuma,2007-10-11,M,daniel.tshuma273@outlook.com,+263731851230,34672 Matthews Parkway,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,STUDENT,16.96,203.52,FAIR,550,7,True,False,True,True
ZW-PH-2296836838,65-580619I76,Tendai,Biti,1977-06-11,F,tendai.biti746@mail.com,+263779625891,3027 Makayla Rapids Apt. 859,,Chiredzi,MASVINGO,Zimbabwe,MARRIED,SELF_EMPLOYED,543.11,6517.32,GOOD,650,5,True,False,True,True
ZW-PH-2447510854,60-279051M99,Tinashe,Chipunza,1956-08-13,M,tinashe.chipunza944@gmail.com,+263777569937,7901 Lucas Motorway Suite 469,,Mount Darwin,MASHONALAND_CENTRAL,Zimbabwe,MARRIED,RETIRED,716.08,8592.96,FAIR,590,2,True,False,True,True
ZW-PH-1903076238,55-301107G00,Christopher,Mpofu,1954-04-09,M,christopher.mpofu655@yahoo.com,+263787191964,3296 Cruz Shoals,,Chiredzi,MASVINGO,Zimbabwe,MARRIED,RETIRED,768.14,9217.68,FAIR,590,0,True,False,True,True
ZW-PH-7550344868,81-175473L17,Nyasha,Mushonga,2006-03-28,F,nyasha.mushonga720@mail.com,+263787754344,916 John Ways,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,STUDENT,85.78,1029.36,FAIR,550,0,True,False,True,True
ZW-PH-4870023638,65-387857U46,Tatenda,Takaendesa,2005-10-22,M,tatenda.takaendesa929@gmail.com,+263734062349,8413 Jenkins Track,,Gweru,MIDLANDS,Zimbabwe,SINGLE,STUDENT,181.57,2178.84,FAIR,550,7,True,False,True,True
ZW-PH-9101385245,67-644750O74,Thomas,Mpofu,1990-11-07,M,thomas.mpofu745@outlook.com,+263787384857,1185 Hayes Glen,,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,1002.79,12033.48,GOOD,650,2,True,False,True,True
ZW-PH-1538263729,89-328950B86,Christine,Khumalo,1997-08-28,F,christine.khumalo290@yahoo.com,+263782402050,070 Danielle Spring,Suite 656,Rusape,MANICALAND,Zimbabwe,MARRIED,EMPLOYED,602.86,7234.32,GOOD,650,2,True,False,True,True
ZW-PH-0839288253,66-805444Q13,Anesu,Mawere,1982-03-29,M,anesu.mawere493@gmail.com,+263789812527,0041 Mark Summit,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,3777.01,45324.12,GOOD,730,0,True,True,True,True
ZW-PH-6029138237,96-190247X94,Michelle,Chipunza,1952-10-03,F,michelle.chipunza339@outlook.com,+263737483933,7118 Jennifer Mill Apt. 742,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,SINGLE,RETIRED,91.44,1097.28,FAIR,590,13,True,False,True,True
ZW-PH-8354199952,73-693637A41,Brian,Mutasa,1987-10-25,M,brian.mutasa765@gmail.com,+263780170473,91241 Jackson Skyway,Apt. 427,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,SELF_EMPLOYED,2756.18,33074.16,GOOD,730,1,True,True,True,True
ZW-PH-6937607538,64-773647F31,Siphiwe,Macheka,1993-04-04,F,siphiwe.macheka851@outlook.com,+263785760685,30837 Mary Valleys Apt. 647,,Chitungwiza,HARARE,Zimbabwe,SINGLE,EMPLOYED,1204.6,14455.2,GOOD,650,0,True,False,True,True
ZW-PH-1630150730,81-534005Y46,Tariro,Chimombe,1992-07-06,F,tariro.chimombe502@mail.com,+263711639767,006 Sarah Landing,,Hwange,MATABELELAND_NORTH,Zimbabwe,SINGLE,EMPLOYED,2427.63,29131.56,GOOD,650,10,True,False,True,True
ZW-PH-9390346344,67-331367W98,Chiedza,Zhou,1965-01-01,F,chiedza.zhou434@gmail.com,+263777748303,10600 Hoover Springs,Apt. 312,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,EMPLOYED,1726.33,20715.96,GOOD,650,8,True,False,True,True
ZW-PH-8634347564,54-254119C53,Sandra,Ramsey,1992-09-28,F,sandra.ramsey572@outlook.com,+263730196458,8155 Colleen Plains,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,777.03,9324.36,GOOD,650,1,True,False,True,True
ZW-PH-5623411434,66-101449Y04,Khulekani,Mapfumo,1968-04-11,M,khulekani.mapfumo857@gmail.com,+263779708829,1331 Morris Bridge Suite 506,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1512.62,18151.44,GOOD,650,8,True,False,True,True
ZW-PH-9856487559,97-122171O36,Faith,Mawere,1990-02-06,F,faith.mawere14@yahoo.com,+263732717780,3149 Williams Forge,Suite 497,Chitungwiza,HARARE,Zimbabwe,MARRIED,EMPLOYED,2040.89,24490.68,GOOD,650,18,True,False,True,True
ZW-PH-8426176123,77-326931C61,Mary,Chipunza,1953-04-09,F,mary.chipunza32@outlook.com,+263785202667,892 Haley Rapid,,Gokwe,MIDLANDS,Zimbabwe,MARRIED,RETIRED,749.68,8996.16,FAIR,620,4,True,True,True,True
ZW-PH-1544527434,58-773282R65,Sandra,Khumalo,1967-11-14,F,sandra.khumalo336@gmail.com,+263777555899,625 Cynthia Spurs Suite 715,,Bindura,MASHONALAND_CENTRAL,Zimbabwe,SINGLE,SELF_EMPLOYED,3950.81,47409.72,GOOD,700,4,True,False,True,True
ZW-PH-7808865775,85-852672K48,John,Smith,1947-10-27,M,john.smith796@gmail.com,+263738089546,8389 Jesse Ridges Apt. 436,,Chimanimani,MANICALAND,Zimbabwe,SINGLE,RETIRED,316.01,3792.12,FAIR,590,0,True,False,True,True
ZW-PH-7548421062,85-764740O16,Sharon,Todd,1971-01-31,F,sharon.todd12@yahoo.com,+263719997559,25743 Nicholas Row,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,MARRIED,EMPLOYED,469.15,5629.80,GOOD,680,0,True,True,True,True
ZW-PH-9418391518,81-433460I70,Rudo,Rusere,1978-06-12,F,rudo.rusere530@outlook.com,+263782455726,97524 Schneider Trace,,Gokwe,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,205.77,2469.24,GOOD,650,1,True,False,True,True
ZW-PH-5860611593,79-700969B45,Mary,Dube,2005-07-14,F,mary.dube772@mail.com,+263782472342,640 Melanie Isle,,Macheke,MASHONALAND_EAST,Zimbabwe,SINGLE,STUDENT,15.52,186.24,FAIR,580,0,True,True,True,True
ZW-PH-5444806885,52-133751S28,Tafadzwa,Moyo,1990-02-27,M,tafadzwa.moyo572@yahoo.com,+263785675727,38033 Boyd Falls Suite 017,Apt. 302,Plumtree,MATABELELAND_SOUTH,Zimbabwe,DIVORCED,EMPLOYED,782.17,9386.04,GOOD,650,0,True,False,True,True
ZW-PH-3281850448,83-012652T88,Tendai,Tshuma,1967-01-20,M,tendai.tshuma565@gmail.com,+263711721019,12983 William Meadow,,Gweru,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,2431.37,29176.44,GOOD,650,6,True,False,True,True
ZW-PH-9607347379,93-820451U17,Tapiwa,Nyathi,1950-02-22,M,tapiwa.nyathi489@mail.com,+263736137414,2336 Catherine Hollow Suite 973,,Rusape,MANICALAND,Zimbabwe,MARRIED,SELF_EMPLOYED,2302.97,27635.64,GOOD,650,5,True,False,True,True
ZW-PH-7982471454,70-742280O47,Tinotenda,Nelson,1999-09-28,M,tinotenda.nelson517@yahoo.com,+263739604890,56627 Henderson Ridge Suite 270,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,UNEMPLOYED,28.67,344.04,FAIR,620,16,True,True,True,True
ZW-PH-1956547471,70-887896M15,Christine,Muromo,1994-07-29,F,christine.muromo792@mail.com,+263778997943,1498 Angela Extensions Suite 674,Suite 468,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,1634.44,19613.28,GOOD,680,3,True,True,True,True
ZW-PH-5230515592,89-179079W25,Yeukai,Gwaze,1966-12-17,F,yeukai.gwaze934@gmail.com,+263718781258,52732 Adam Wall Suite 766,,Gweru,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,3797.68,45572.16,GOOD,700,20,True,False,True,False
ZW-PH-4068910134,74-318576C17,Tendai,Gumbo,1996-02-09,M,tendai.gumbo306@yahoo.com,+263780484539,567 Davidson Radial Apt. 601,,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,638.8,7665.6,GOOD,650,19,True,False,True,True
ZW-PH-9090474995,82-722830Z28,Ropafadzo,Matanga,1983-01-17,F,ropafadzo.matanga235@gmail.com,+263732008287,236 Wise Terrace Suite 875,,Chinhoyi,MASHONALAND_WEST,Zimbabwe,SINGLE,EMPLOYED,237.83,2853.96,GOOD,650,0,True,False,True,True
ZW-PH-8389294652,82-340777X60,Thabo,Moyo,1967-11-20,M,thabo.moyo931@gmail.com,+263738256463,663 Tim Via,Suite 024,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,UNEMPLOYED,42.68,512.16,FAIR,590,0,True,False,True,True
ZW-PH-0522117253,97-284860O76,Joseph,Mpofu,2003-09-21,M,joseph.mpofu456@mail.com,+263780269678,243 Alexander Trail Apt. 669,,Ruwa,MASHONALAND_EAST,Zimbabwe,SINGLE,SELF_EMPLOYED,4569.2,54830.4,GOOD,660,4,True,False,True,True
ZW-PH-7626229737,91-158618M51,John,Gwaze,1997-12-02,M,john.gwaze286@yahoo.com,+263774430307,362 King Hollow,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,560.21,6722.52,GOOD,650,12,True,False,True,True
ZW-PH-3097268630,66-252853Q02,Lindiwe,Nyathi,1993-08-16,F,lindiwe.nyathi528@gmail.com,+263715682421,461 Daisy Trail Suite 243,,Kariba,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,1944.97,23339.64,GOOD,650,1,True,False,True,True
ZW-PH-3013778721,57-427073Q65,Tatenda,Mapfumo,2004-06-18,M,tatenda.mapfumo415@mail.com,+263789539747,402 Smith Cliff Suite 864,,Bulawayo,BULAWAYO,Zimbabwe,SINGLE,STUDENT,75.94,911.28,FAIR,550,0,True,False,True,True
ZW-PH-0326034818,99-341674O36,Munyaradzi,Chihuri,1975-06-13,M,munyaradzi.chihuri536@mail.com,+263734250601,25223 White Creek Suite 932,Apt. 023,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,SELF_EMPLOYED,793.88,9526.56,GOOD,650,0,True,False,True,True
ZW-PH-2565456379,61-654270C28,Andrew,Mawere,1945-11-11,M,andrew.mawere38@mail.com,+263738392466,7912 Kelly Lane Apt. 415,,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,RETIRED,613.16,7357.92,FAIR,590,4,True,False,True,True
ZW-PH-4079513422,53-572169K46,Rumbidzai,Banda,1959-04-24,F,rumbidzai.banda678@mail.com,+263770898857,377 Albert Grove,,Gwanda,MATABELELAND_SOUTH,Zimbabwe,MARRIED,EMPLOYED,776.88,9322.56,GOOD,650,4,True,False,True,True
ZW-PH-9781707282,99-518768Q36,Siphiwe,Mlambo,1972-10-04,F,siphiwe.mlambo694@outlook.com,+263785608050,901 Alexa Avenue,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,UNEMPLOYED,47.04,564.48,FAIR,590,4,True,False,True,True
ZW-PH-7197254858,53-727302D04,Rudo,Bennett,1977-03-03,F,rudo.bennett768@outlook.com,+263714945517,7596 Wood Junctions Suite 356,,Harare,HARARE,Zimbabwe,MARRIED,EMPLOYED,787.54,9450.48,GOOD,650,6,True,False,True,True
ZW-PH-9729137019,54-983971U70,Nobuhle,Mpofu,1967-11-25,F,nobuhle.mpofu297@mail.com,+263736413706,055 Aaron Ways Suite 209,,Gokwe,MIDLANDS,Zimbabwe,WIDOWED,EMPLOYED,2361.19,28334.28,GOOD,650,6,True,False,True,True
ZW-PH-8073939205,97-908716F56,Zanele,Chikwanha,1959-05-10,F,zanele.chikwanha869@yahoo.com,+263716251943,435 Montgomery Shoals,Suite 863,Chinhoyi,MASHONALAND_WEST,Zimbabwe,MARRIED,SELF_EMPLOYED,4424.53,53094.36,GOOD,700,0,True,False,True,True
ZW-PH-4363711918,94-937361C20,Chiedza,Mpofu,1955-12-18,F,chiedza.mpofu446@mail.com,+263732817084,505 Tara Street,Suite 739,Norton,HARARE,Zimbabwe,MARRIED,RETIRED,721.76,8661.12,FAIR,590,2,True,False,True,True
ZW-PH-0919034721,78-213887U52,Thandi,Mapfumo,1960-09-29,F,thandi.mapfumo510@outlook.com,+263788111493,9156 Hatfield Walks Apt. 649,,Epworth,HARARE,Zimbabwe,DIVORCED,EMPLOYED,1730.72,20768.64,GOOD,650,18,True,False,True,True
ZW-PH-6664619402,55-475763S28,Lindiwe,Chimombe,1982-07-03,F,lindiwe.chimombe543@outlook.com,+263785281828,289 David Underpass,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,921.38,11056.56,GOOD,650,5,True,False,True,True
ZW-PH-1417600835,67-515465B75,Tariro,Nyathi,1957-02-27,F,tariro.nyathi829@gmail.com,+263782795787,8727 Timothy Plains,,Harare,HARARE,Zimbabwe,SINGLE,RETIRED,268.43,3221.16,FAIR,590,3,True,False,True,True
ZW-PH-8909899871,71-392958N85,Chiedza,Ngwenya,1974-03-06,F,chiedza.ngwenya23@mail.com,+263716979075,32116 Ethan Islands,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,850.03,10200.36,GOOD,650,9,True,False,True,True
ZW-PH-0968395721,54-838120I73,Nothando,Chiduku,1959-02-18,F,nothando.chiduku217@gmail.com,+263784914389,3471 Sandra Roads Suite 153,,Macheke,MASHONALAND_EAST,Zimbabwe,SINGLE,EMPLOYED,815.2,9782.4,GOOD,650,4,True,False,True,False
ZW-PH-2282165355,74-294865Y32,Sarah,Biti,1988-01-26,F,sarah.biti531@gmail.com,+263731768228,566 Stokes Fork,,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,492.28,5907.36,GOOD,650,1,True,False,True,False
ZW-PH-5040945391,55-842256T79,Ropafadzo,Mawere,1996-10-23,F,ropafadzo.mawere916@yahoo.com,+263786457919,41115 Julie Crescent Suite 256,,Victoria Falls,MATABELELAND_NORTH,Zimbabwe,MARRIED,EMPLOYED,2063.54,24762.48,GOOD,650,1,False,False,True,True
ZW-PH-6002278100,65-715879S68,Sharon,Gumbo,1984-05-27,F,sharon.gumbo82@gmail.com,+263736924677,0983 Whitney Island,,Kwekwe,MIDLANDS,Zimbabwe,MARRIED,EMPLOYED,2224.5,26694.0,GOOD,650,0,True,False,True,True
ZW-PH-2355374881,58-374742O60,Elizabeth,Mlilo,1994-01-25,F,elizabeth.mlilo36@mail.com,+263716581095,289 Daniel Branch Suite 524,,Chimanimani,MANICALAND,Zimbabwe,MARRIED,SELF_EMPLOYED,1520.13,18241.56,GOOD,650,4,True,False,True,True
ZW-PH-4609572498,94-986131U09,Grace,Takaendesa,1951-07-16,F,grace.takaendesa661@mail.com,+263783046652,7294 Julie Vista,Apt. 954,Makuti,MASHONALAND_WEST,Zimbabwe,DIVORCED,RETIRED,557.64,6691.68,FAIR,590,0,True,False,True,True
ZW-PH-8107170254,89-224441Z58,Michelle,Mhlanga,1971-02-27,F,michelle.mhlanga830@yahoo.com,+263782998657,9737 Padilla Lane,,Harare,HARARE,Zimbabwe,MARRIED,EMPLOYED,1838.39,22060.68,GOOD,650,5,True,False,True,True
ZW-PH-0911470682,50-029541F64,Khulekani,Chimombe,1987-07-07,M,khulekani.chimombe874@yahoo.com,+263788753366,2330 Melissa Stream,,Ruwa,HARARE,Zimbabwe,MARRIED,EMPLOYED,1540.19,18482.28,GOOD,680,3,True,True,True,True
ZW-PH-8937478218,80-320264C24,Lungile,Myers,1984-05-23,M,lungile.myers493@gmail.com,+263730868070,86567 Todd Lock,Apt. 844,Macheke,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,1221.84,14662.08,GOOD,650,2,True,False,True,True
ZW-PH-4394691326,86-313578P27,Anesu,Khumalo,1959-01-13,M,anesu.khumalo832@outlook.com,+263739776166,861 Marcus Turnpike,,Gokwe,MIDLANDS,Zimbabwe,MARRIED,RETIRED,552.63,6631.56,FAIR,590,0,True,False,True,True
ZW-PH-7976885073,70-063849B62,Rumbidzai,Muromo,1958-07-21,F,rumbidzai.muromo892@mail.com,+263777193024,472 Scott Orchard,Suite 233,Ruwa,HARARE,Zimbabwe,MARRIED,EMPLOYED,2308.02,27696.24,GOOD,650,4,True,False,True,True
ZW-PH-6526193542,79-403557P01,Patricia,Nyathi,1981-10-30,F,patricia.nyathi51@gmail.com,+263736602599,059 Erika Walks,,Kariba,MASHONALAND_WEST,Zimbabwe,DIVORCED,EMPLOYED,1645.8,19749.6,GOOD,650,6,True,False,True,True
ZW-PH-0675819731,96-577469K51,Memory,Mazibuko,2003-10-27,F,memory.mazibuko200@mail.com,+263776315568,6201 Mccann Fall,Apt. 185,Marondera,MASHONALAND_EAST,Zimbabwe,SINGLE,EMPLOYED,511.44,6137.28,FAIR,640,6,True,True,True,True
ZW-PH-6563009564,93-306827D99,Yeukai,Chiduku,1956-07-08,F,yeukai.chiduku766@gmail.com,+263715053789,63013 Burns Spurs Apt. 617,,Kariba,MASHONALAND_WEST,Zimbabwe,MARRIED,RETIRED,759.12,9109.44,FAIR,590,3,True,False,True,True
ZW-PH-9314284233,98-392847N91,Tsitsi,Zhou,1971-01-19,F,tsitsi.zhou631@gmail.com,+263735818691,7501 Christopher Overpass Apt. 099,,Chiredzi,MASVINGO,Zimbabwe,MARRIED,SELF_EMPLOYED,3689.88,44278.56,GOOD,700,7,False,False,True,True
ZW-PH-4276363116,87-429357K56,Tendai,Takaendesa,1991-09-02,M,tendai.takaendesa537@outlook.com,+263714292424,1926 Cooke Squares Suite 492,,Chiredzi,MASVINGO,Zimbabwe,SINGLE,EMPLOYED,1635.92,19631.04,GOOD,650,4,True,False,True,True
ZW-PH-7807930274,78-602243C79,Faith,Garcia,1969-10-20,F,faith.garcia130@yahoo.com,+263719784356,826 Phillip Viaduct,,Masvingo,MASVINGO,Zimbabwe,SINGLE,EMPLOYED,2141.79,25701.48,GOOD,650,3,True,False,True,True
ZW-PH-1759557346,89-299773G37,Tsitsi,Biti,1972-01-13,F,tsitsi.biti516@yahoo.com,+263786498603,89813 Henry Rapid Apt. 087,,Rusape,MANICALAND,Zimbabwe,MARRIED,UNEMPLOYED,14.52,174.24,FAIR,590,0,True,False,True,True
ZW-PH-0967613412,76-045489A77,Siphiwe,Mcbride,1953-10-06,F,siphiwe.mcbride703@gmail.com,+263782307616,29321 York Bypass,,Kariba,MASHONALAND_WEST,Zimbabwe,MARRIED,RETIRED,417.58,5010.96,FAIR,590,1,True,False,True,True
ZW-PH-6442637793,90-308784B96,Nobuhle,Nkomo,1977-03-05,F,nobuhle.nkomo347@mail.com,+263780332501,84582 Rowland Shoals,,Chimanimani,MANICALAND,Zimbabwe,SINGLE,EMPLOYED,667.58,8010.96,GOOD,650,7,True,False,True,True
ZW-PH-2429287794,64-485129S10,Nyasha,Chikwava,2004-02-23,F,nyasha.chikwava544@outlook.com,+263731284109,40848 Taylor Overpass,,Hwange,MATABELELAND_NORTH,Zimbabwe,SINGLE,EMPLOYED,1459.27,17511.24,FAIR,610,1,True,False,True,True
ZW-PH-5334242341,56-837684V19,Chiedza,Mpofu,1948-10-20,F,chiedza.mpofu644@gmail.com,+263780387675,598 Hailey Shore Apt. 303,,Ruwa,MASHONALAND_EAST,Zimbabwe,MARRIED,RETIRED,752.5,9030.0,FAIR,590,13,True,False,True,True
ZW-PH-6085693632,99-613334H60,Tinashe,Marowa,1985-04-03,M,tinashe.marowa134@yahoo.com,+263784600833,3298 Brittany Harbors,,Bulawayo,BULAWAYO,Zimbabwe,DIVORCED,SELF_EMPLOYED,4691.15,56293.80,GOOD,700,0,True,False,True,True
ZW-PH-7878574133,56-452377U62,Panashe,Anderson,1957-06-09,M,panashe.anderson280@gmail.com,+263734267722,84462 Bryant Glens Suite 283,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,370.48,4445.76,FAIR,590,2,True,False,True,True
ZW-PH-4145371783,56-208531F53,Thandi,Macheka,1947-09-26,F,thandi.macheka225@outlook.com,+263713393141,435 Robert Drives,,Binga,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,90.02,1080.24,FAIR,590,18,True,False,True,True
ZW-PH-9457306588,56-902390Y20,Chiedza,Phiri,1973-04-06,F,chiedza.phiri614@yahoo.com,+263733821129,6093 Joseph Place Apt. 861,Suite 155,Ruwa,MASHONALAND_EAST,Zimbabwe,MARRIED,EMPLOYED,1618.86,19426.32,GOOD,650,1,True,False,True,True
ZW-PH-5197822163,61-860826J48,Khulekani,Mutamangira,1954-10-04,M,khulekani.mutamangira89@mail.com,+263780161113,34016 Nicholas Cove Apt. 284,,Chimanimani,MANICALAND,Zimbabwe,SINGLE,RETIRED,663.62,7963.44,FAIR,590,15,True,False,True,True
ZW-PH-2814744697,91-896441G20,Christine,Madziva,1946-06-26,F,christine.madziva254@mail.com,+263776251714,85948 Lawson Causeway Apt. 562,Suite 889,Hwange,MATABELELAND_NORTH,Zimbabwe,MARRIED,RETIRED,426.49,5117.88,FAIR,590,5,True,False,True,True
ZW-PH-0177845339,76-464987M42,Siphiwe,Mazibuko,1967-05-12,F,siphiwe.mazibuko196@gmail.com,+263719344457,9240 Diane Divide Suite 940,,Bulawayo,BULAWAYO,Zimbabwe,MARRIED,EMPLOYED,1777.79,21333.48,GOOD,650,1,False,False,True,True
ZW-PH-2885067041,58-588256T63,Tinotenda,Chipunza,1957-06-04,M,tinotenda.chipunza497@outlook.com,+263770376249,396 White Knoll Suite 844,,Gokwe,MIDLANDS,Zimbabwe,DIVORCED,EMPLOYED,1377.81,16533.72,GOOD,650,0,True,False,True,True
ZW-PH-6378056619,90-791946Z73,Nobuhle,Chikwanha,1949-06-12,F,nobuhle.chikwanha946@mail.com,+263731020888,341 Russell Island Apt. 113,,Marondera,MASHONALAND_EAST,Zimbabwe,MARRIED,RETIRED,701.23,8414.76,FAIR,590,15,True,False,True,True
ZW-PH-1622884555,62-064975G66,Ropafadzo,Mhuru,1981-07-26,F,ropafadzo.mhuru648@gmail.com,+263770087330,90148 Stokes Branch,,Gokwe,MIDLANDS,Zimbabwe,SINGLE,EMPLOYED,2338.97,28067.64,GOOD,650,3,True,False,True,True
ZW-PH-8857243982,52-158268J48,Sarah,Nyathi,1987-02-03,F,sarah.nyathi487@gmail.com,+263782057325,827 Robertson Springs Apt. 609,,Ruwa,MASHONALAND_EAST,Zimbabwe,SINGLE,SELF_EMPLOYED,1154.98,13859.76,GOOD,650,17,True,False,True,True
ZW-PH-0406192184,53-717087Y35,Angela,Chipanga,1949-11-21,F,angela.chipanga50@gmail.com,+263712217652,068 Sanchez Streets,Apt. 972,Plumtree,MATABELELAND_SOUTH,Zimbabwe,MARRIED,RETIRED,339.83,4077.96,FAIR,590,18,True,False,True,True
